Fecha,NombrePlanta,g_men_p,SPI3
2002-08-01,SALVAJINA,2.3569321612903225,0.004250155533024325
2002-09-01,SALVAJINA,2.3777331,-0.04343325920841723
2002-10-01,SALVAJINA,1.814738258064516,-0.5802318651306533
2002-11-01,SALVAJINA,1.2877669333333333,-1.3298468881902272
2002-12-01,SALVAJINA,1.6904103870967742,-0.9139658611541176
2003-01-01,SALVAJINA,2.190504161290322,-1.4176659940418983
2003-02-01,SALVAJINA,2.536332714285714,-0.4663652701317931
2003-03-01,SALVAJINA,1.4687453548387097,-1.0552242204214923
2003-04-01,SALVAJINA,1.4770980999999999,-0.49559239988452086
2003-05-01,SALVAJINA,1.7388414333333333,-0.7515548016612298
2003-06-01,SALVAJINA,1.7345283,0.6384160582458629
2003-07-01,SALVAJINA,1.662259935483871,0.6290554822605627
2003-08-01,SALVAJINA,1.7217990967741934,0.9025186193330154
2003-09-01,SALVAJINA,1.8758038333333331,0.12520694368263996
2003-10-01,SALVAJINA,1.6887659032258064,0.8065758084182878
2003-11-01,SALVAJINA,2.4496222,0.623044212173721
2003-12-01,SALVAJINA,3.633792709677419,-0.23548234823461578
2004-01-01,SALVAJINA,3.743971064516129,-0.7412856092683404
2004-02-01,SALVAJINA,3.4230833103448273,-1.3379424025132685
2004-03-01,SALVAJINA,1.9416289999999998,-1.3669993504317677
2004-04-01,SALVAJINA,1.7109955,-1.4091265005272482
2004-05-01,SALVAJINA,1.7678001612903225,-0.859774833263076
2004-06-01,SALVAJINA,1.3174527,-0.5374571685407854
2004-07-01,SALVAJINA,1.396301129032258,-0.7002341046937381
2004-08-01,SALVAJINA,1.7040358387096775,-1.375275590109029
2004-09-01,SALVAJINA,1.7460986333333333,-0.33239780924317985
2004-10-01,SALVAJINA,1.4160549677419354,-0.2934192439764174
2004-11-01,SALVAJINA,2.215861566666667,1.3696751869693786
2004-12-01,SALVAJINA,4.33773764516129,1.1310626869909433
2005-01-01,SALVAJINA,3.436426548387097,0.9824668678978106
2005-02-01,SALVAJINA,4.597538464285714,0.18452735655724206
2005-03-01,SALVAJINA,4.544531322580645,0.6412179918865847
2005-04-01,SALVAJINA,3.4420688999999998,-0.03413538925382875
2005-05-01,SALVAJINA,1.9056265483870967,-0.4159165492981036
2005-06-01,SALVAJINA,1.6630694999999998,-0.7769598126314323
2005-07-01,SALVAJINA,1.6279925161290323,-0.38426650324986955
2005-08-01,SALVAJINA,1.5620909677419355,-0.4031715656110175
2005-09-01,SALVAJINA,1.6653695999999998,-0.6708120454324019
2005-10-01,SALVAJINA,1.2243132258064517,-0.3385509298092819
2005-11-01,SALVAJINA,1.7477976333333334,-0.33849535578284207
2005-12-01,SALVAJINA,4.6862590322580635,-0.13572466993824217
2006-01-01,SALVAJINA,5.287571161290322,0.4781355048548259
2006-02-01,SALVAJINA,4.757890357142857,0.5999175547092683
2006-03-01,SALVAJINA,4.284317580645161,0.9308915118980886
2006-04-01,SALVAJINA,3.7746429999999997,0.9458773888677087
2006-05-01,SALVAJINA,3.6524295483870963,1.227397105345434
2006-06-01,SALVAJINA,2.6493692666666666,0.9042912668627124
2006-07-01,SALVAJINA,2.583438161290322,0.48063637852939234
2006-08-01,SALVAJINA,2.4183284838709675,-0.07104764164569799
2006-09-01,SALVAJINA,2.8366700333333332,-1.1841543495010427
2006-10-01,SALVAJINA,1.3246139677419353,-1.992537912656483
2006-11-01,SALVAJINA,0.8060518,-0.8344350043496587
2006-12-01,SALVAJINA,1.9837321612903225,0.3420973212476086
2007-01-01,SALVAJINA,3.4367296774193545,1.1945385929191783
2007-02-01,SALVAJINA,3.1343091071428573,0.16161069806547945
2007-03-01,SALVAJINA,2.817789870967742,0.08706854424416677
2007-04-01,SALVAJINA,3.676715966666667,0.11573088447811641
2007-05-01,SALVAJINA,3.574303,0.8684935320159801
2007-06-01,SALVAJINA,3.499472333333333,0.14672829716705138
2007-07-01,SALVAJINA,2.667599451612903,-0.3043055425485628
2007-08-01,SALVAJINA,2.2391767741935484,-0.09772018385777304
2007-09-01,SALVAJINA,1.98757,-0.28803222741519097
2007-10-01,SALVAJINA,2.061167290322581,0.6312280699473198
2007-11-01,SALVAJINA,3.8796690999999996,0.1983101308607358
2007-12-01,SALVAJINA,5.710493483870968,1.3755211427665004
2008-01-01,SALVAJINA,4.958222032258065,1.087699426888245
2008-02-01,SALVAJINA,5.5321753448275865,2.0018060064358036
2008-03-01,SALVAJINA,5.372821258064516,1.551843478017385
2008-04-01,SALVAJINA,4.143636,1.6230426156742879
2008-05-01,SALVAJINA,3.8711094838709674,1.6846944938499044
2008-06-01,SALVAJINA,3.94841148,1.8971720323563543
2008-07-01,SALVAJINA,4.016112870967742,2.4813307082331626
2008-08-01,SALVAJINA,2.9890723548387097,2.0604197911519067
2008-09-01,SALVAJINA,3.320201166666666,1.9016948877592283
2008-10-01,SALVAJINA,3.5199149032258066,1.4285844771487919
2008-11-01,SALVAJINA,3.8633584666666665,-0.08266653792098477
2008-12-01,SALVAJINA,6.735105870967741,-0.3608620658061301
2009-01-01,SALVAJINA,6.165273709677419,0.3924730598234789
2009-02-01,SALVAJINA,5.339839857142857,0.9725504435347951
2009-03-01,SALVAJINA,4.208065678571428,1.2907004954196157
2009-04-01,SALVAJINA,4.60815614,0.42258427880626637
2009-05-01,SALVAJINA,2.6592563806451612,0.24662345950273457
2009-06-01,SALVAJINA,1.6939294733333332,-0.4246195976494991
2009-07-01,SALVAJINA,1.6573084516129033,-0.5363433891048093
2009-08-01,SALVAJINA,2.094036967741935,-0.4069883955463649
2009-09-01,SALVAJINA,1.8135512999999999,-0.9551252011378442
2009-10-01,SALVAJINA,1.1611336838709676,-1.1782064156635588
2009-11-01,SALVAJINA,1.08672108,-1.3877540897130471
2009-12-01,SALVAJINA,1.5918285161290322,-1.283332007187212
2010-01-01,SALVAJINA,2.154414193548387,-1.2075771664197212
2010-02-01,SALVAJINA,2.274574942857143,-0.6259403523006737
2010-03-01,SALVAJINA,1.6512662322580645,-1.060895907801425
2010-04-01,SALVAJINA,2.03504992,0.07511570761330044
2010-05-01,SALVAJINA,2.1519066838709673,-0.3996363500887745
2010-06-01,SALVAJINA,1.9407937599999998,0.6264918017051515
2010-07-01,SALVAJINA,3.4671930451612902,1.5179872893201924
2010-08-01,SALVAJINA,3.206583496774193,1.7553436902118884
2010-09-01,SALVAJINA,3.3128681733333334,1.498679852286351
2010-10-01,SALVAJINA,2.438232335483871,0.29023270290730485
2010-11-01,SALVAJINA,5.825488707333333,1.088314851196245
2010-12-01,SALVAJINA,6.807053767741935,1.6845643604441256
2011-01-01,SALVAJINA,4.730824451612903,1.3343969827523674
2011-02-01,SALVAJINA,5.245827528571428,1.052108619593484
2011-03-01,SALVAJINA,5.660463329032258,0.43690933828836886
2011-04-01,SALVAJINA,4.28668404,1.067489186103296
2011-05-01,SALVAJINA,4.75314956516129,0.02241926657098392
2011-06-01,SALVAJINA,3.2660270403333334,-0.004978878150382782
2011-07-01,SALVAJINA,3.641628322580645,-0.2941428602510403
2011-08-01,SALVAJINA,3.23154904516129,0.4795828711102874
2011-09-01,SALVAJINA,2.87135024,0.3715078492747217
2011-10-01,SALVAJINA,2.777960283870968,-0.5209470215189012
2011-11-01,SALVAJINA,3.3303427999999995,-0.5096997857688215
2011-12-01,SALVAJINA,6.224560064516129,0.1086804592378452
2012-01-01,SALVAJINA,6.771400025806451,1.4154309825464013
2012-02-01,SALVAJINA,6.775261145172414,1.6433387224169906
2012-03-01,SALVAJINA,3.5886783741935484,0.9122637786718707
2012-04-01,SALVAJINA,3.0230015199999998,-0.28681473482459463
2012-05-01,SALVAJINA,1.8754681483870967,-1.0400935086323695
2012-06-01,SALVAJINA,1.4164462,-1.270247944240569
2012-07-01,SALVAJINA,1.3556741935483871,-2.435067698601194
2012-08-01,SALVAJINA,2.089063984,-2.2714527673894023
2012-09-01,SALVAJINA,2.0302343866666663,-3.125111479443271
2012-10-01,SALVAJINA,1.35155852,-2.005652972204186
2012-11-01,SALVAJINA,1.3572329066666666,-0.7962644962420028
2012-12-01,SALVAJINA,1.5010133806451613,-0.5922010593441098
2013-01-01,SALVAJINA,1.5841712719354837,-0.8590959513024006
2013-02-01,SALVAJINA,3.2065725407142858,-0.41843035993785826
2013-03-01,SALVAJINA,2.652959617419355,0.0310326250199926
2013-04-01,SALVAJINA,2.0613215186666665,0.40350625972311316
2013-05-01,SALVAJINA,1.884153872580645,0.5963359714399612
2013-06-01,SALVAJINA,1.7823684599999998,0.4235087063491645
2013-07-01,SALVAJINA,2.4241299245161287,0.3387174058035829
2013-08-01,SALVAJINA,2.4943934922580646,0.13258864871548393
2013-09-01,SALVAJINA,2.698294396,0.6063676280366421
2013-10-01,SALVAJINA,1.6814822296774192,0.31673898907037135
2013-11-01,SALVAJINA,1.3775121396666665,-1.1296349474134821
2013-12-01,SALVAJINA,3.675939435483871,-1.2178034557491295
2014-01-01,SALVAJINA,4.841922596774193,-0.36544673198355593
2014-02-01,SALVAJINA,3.899882696428571,0.6767675126926714
2014-03-01,SALVAJINA,4.458235959677419,0.3959248255051202
2014-04-01,SALVAJINA,3.434063983333333,-0.5043301512233487
2014-05-01,SALVAJINA,3.0970129158064514,-0.9716275102591063
2014-06-01,SALVAJINA,2.9167607999999996,-1.3278344005329923
2014-07-01,SALVAJINA,3.0073028832258064,-1.2996489649579854
2014-08-01,SALVAJINA,2.403087674193548,-1.5296469803152761
2014-09-01,SALVAJINA,2.8144874466666665,-1.9351512793511163
2014-10-01,SALVAJINA,1.9699430409677419,-0.12935454204767538
2014-11-01,SALVAJINA,2.682913163333333,-0.01927154077172033
2014-12-01,SALVAJINA,3.026196529032258,0.5850324241684115
2015-01-01,SALVAJINA,2.716639726451613,0.002779293441730335
2015-02-01,SALVAJINA,3.2020907503571427,-0.35015095578164956
2015-03-01,SALVAJINA,2.9331915248387093,-0.8401730489673181
2015-04-01,SALVAJINA,2.3136946679999997,-2.321506385940207
2015-05-01,SALVAJINA,1.738294199032258,-1.599167973059803
2015-06-01,SALVAJINA,1.2580395273333334,-2.2959856926694684
2015-07-01,SALVAJINA,1.799275400645161,-1.218593109524921
2015-08-01,SALVAJINA,1.8900152312903225,-0.9129485024385986
2015-09-01,SALVAJINA,1.438258093333333,0.4653673829576206
2015-10-01,SALVAJINA,0.28705894129032256,0.5901895862902644
2015-11-01,SALVAJINA,0.27411944099999996,1.7595255557256824
2015-12-01,SALVAJINA,0.37294257967741934,1.823730637031499
2016-01-01,SALVAJINA,0.8383810806451613,1.4960727244604142
2016-02-01,SALVAJINA,1.0160404927586206,-0.4252131268341697
2016-03-01,SALVAJINA,1.6399668393548386,-0.2897080718992273
2016-04-01,SALVAJINA,2.0914269269999997,-0.6995991380936876
2016-05-01,SALVAJINA,1.950197522580645,-0.5059513301231466
2016-06-01,SALVAJINA,2.071082972,-1.1634717950822941
2016-07-01,SALVAJINA,2.0569752838709676,-0.21314022769528562
2016-08-01,SALVAJINA,2.5958670903225807,-0.23175582906837033
2016-09-01,SALVAJINA,1.6799805903333331,-0.17014309181143994
2016-10-01,SALVAJINA,1.5384041154838708,-0.5754666458455513
2016-11-01,SALVAJINA,1.5634863979999998,-1.1135931777448698
2016-12-01,SALVAJINA,1.9626770825806452,-0.5384141588775808
2017-01-01,SALVAJINA,5.249984459677419,0.07224188217868632
2017-02-01,SALVAJINA,3.9064545624999996,0.351691939851535
2017-03-01,SALVAJINA,4.382232830645161,0.8678563657293521
2017-04-01,SALVAJINA,4.034259725,0.4403195321115403
2017-05-01,SALVAJINA,4.258803209677419,1.1661468954313614
2017-06-01,SALVAJINA,3.172696708333333,0.5243221808883642
2017-07-01,SALVAJINA,3.2206918548387096,-0.3007757157099731
2017-08-01,SALVAJINA,3.352070379032258,-0.15554251654914886
2017-09-01,SALVAJINA,2.707757125333333,-1.1691886053523874
2017-10-01,SALVAJINA,1.8694970061290321,-0.6756940300511881
2017-11-01,SALVAJINA,2.7574566676666663,-1.0215796785285578
2017-12-01,SALVAJINA,4.880983225806451,-1.1021346387374975
2018-01-01,SALVAJINA,3.9323950806451613,-0.694191239423076
2018-02-01,SALVAJINA,3.9723495535714286,-0.4423610932452844
2018-03-01,SALVAJINA,3.0254341738709676,-0.3696459407755879
2018-04-01,SALVAJINA,3.0370455923333335,-0.8834645822348071
2018-05-01,SALVAJINA,0.7333035112903226,-0.44649976060289953
2018-06-01,SALVAJINA,1.7653480966666666,-0.3189547789267859
2018-07-01,SALVAJINA,2.6593891370967744,0.15193030947991004
2018-08-01,SALVAJINA,3.0625892138709676,-0.934561178738311
2018-09-01,SALVAJINA,3.050626783333333,-0.47816622536450293
2018-10-01,SALVAJINA,2.3396560651612903,-1.0315213408741528
2018-11-01,SALVAJINA,2.098997077,0.3606847046831272
2018-12-01,SALVAJINA,4.041380591290323,-1.0562538148107987
2019-01-01,SALVAJINA,2.602330558064516,-0.9941088648221679
2019-02-01,SALVAJINA,1.6812625510714285,-1.6042419967688306
2019-03-01,SALVAJINA,2.6519140525806453,-0.021971514336231346
2019-04-01,SALVAJINA,2.7073538053333333,0.6854977342356567
2019-05-01,SALVAJINA,2.275927166129032,1.090362510263296
2019-06-01,SALVAJINA,4.465992818999999,0.7350575845990596
2019-07-01,SALVAJINA,2.336232876129032,0.2735896402961542
2019-08-01,SALVAJINA,3.191880830645161,-1.544544548489588
2019-09-01,SALVAJINA,2.9222613209999997,-0.27187756929831575
2019-10-01,SALVAJINA,1.5546660829032257,-0.8485812541026874
2019-11-01,SALVAJINA,3.0189221843333334,-0.16919149404859724
2019-12-01,SALVAJINA,3.6991173106451614,-0.7609234739687251
2020-01-01,SALVAJINA,3.5226536129032255,-0.7049797033009972
2020-02-01,SALVAJINA,2.3672463886206896,-0.6384384856765747
2020-03-01,SALVAJINA,2.880722379032258,-1.5563219669389625
2020-04-01,SALVAJINA,1.8213370936666666,-1.4511031002602475
2020-05-01,SALVAJINA,1.0390191870967742,-1.8170843699580121
2020-06-01,SALVAJINA,1.0552020676666667,-1.4170709977423277
2020-07-01,SALVAJINA,1.7824679612903225,-0.29622668401192875
2020-08-01,SALVAJINA,4.010866451612904,0.7432790478642018
2020-09-01,SALVAJINA,2.7878928503333333,0.6466286380199819
2020-10-01,SALVAJINA,1.1885851351612902,-0.43179412369670356
2020-11-01,SALVAJINA,0.7697453216666666,-0.8093079225245764
2020-12-01,SALVAJINA,2.0780156112903225,0.09157353994077555
2021-01-01,SALVAJINA,4.547351427419355,-0.2626218637818225
2021-02-01,SALVAJINA,3.292840553928571,0.2848026187770214
2021-03-01,SALVAJINA,4.438911177419355,-0.06033858944832615
2021-04-01,SALVAJINA,2.9700367093333333,0.5652873029086827
2021-05-01,SALVAJINA,2.8866510161290324,0.14880753948872338
2021-06-01,SALVAJINA,3.9034415166666667,0.3071248341519788
2021-07-01,SALVAJINA,2.8585696187096774,0.3609203149990208
2021-08-01,SALVAJINA,3.675687137741935,1.0580033170351992
2021-09-01,SALVAJINA,3.3992935166666665,0.23042891275155952
2021-10-01,SALVAJINA,2.882329302580645,1.0525429571031673
2021-11-01,SALVAJINA,4.744274825,1.028795858262147
2021-12-01,SALVAJINA,5.15804729032258,1.216484602516088
2022-01-01,SALVAJINA,5.1024525241935486,0.48946798324082996
2022-02-01,SALVAJINA,4.5828701249999995,0.4574693668690144
2022-03-01,SALVAJINA,6.468432016129032,1.221942704284229
2022-04-01,SALVAJINA,4.816378258333333,1.6234128127693486
2022-05-01,SALVAJINA,2.1960410867741933,0.8493495951090311
2022-06-01,SALVAJINA,3.5097855129999997,1.2293973567856864
2022-07-01,SALVAJINA,3.6552713548387095,1.8384763906068775
2022-08-01,SALVAJINA,4.685106653225806,1.7933100197154337
2022-09-01,SALVAJINA,2.5085505469999996,1.0087091434028839
2022-10-01,SALVAJINA,3.3367126051612903,2.0172966457125217
2022-11-01,SALVAJINA,6.065669275,2.0892990280867383
2022-12-01,SALVAJINA,3.458538806451613,2.0844460246905605
2023-01-01,SALVAJINA,5.391212508064516,0.8832292077535716
2023-02-01,SALVAJINA,2.9912562689285713,0.41775512692985917
2023-03-01,SALVAJINA,4.488458891290322,1.360236410946709
2023-04-01,SALVAJINA,3.643510475,0.6689959909989222
2023-05-01,SALVAJINA,2.038623388709677,0.9024004102290124
2023-06-01,SALVAJINA,1.3993379316666668,-0.8615620433875176
2023-07-01,SALVAJINA,1.866297252580645,0.0905173212951147
2023-08-01,SALVAJINA,2.3351838432258063,0.45779094648894025
2023-09-01,SALVAJINA,2.521593913,0.3545642913183409
2023-10-01,SALVAJINA,1.7052593893548385,-0.014146002607360098
2023-11-01,SALVAJINA,0.7925143403333333,-0.09897214406868393
2023-12-01,SALVAJINA,1.0721759280645162,0.14864702876158242
2024-01-01,SALVAJINA,2.19622311,-0.9591113561275685
2024-02-01,SALVAJINA,2.668961306206896,-1.4109167631103676
2024-03-01,SALVAJINA,1.9894066667741934,-1.983253885712816
2024-04-01,SALVAJINA,1.6522154826666666,-0.758852146237449
2024-05-01,SALVAJINA,2.1824032822580643,-0.08478275642412969
2024-06-01,SALVAJINA,2.8577050546666665,1.4285700605407436
2024-07-01,SALVAJINA,2.8878233374193547,0.7980341236767662
2024-08-01,SALVAJINA,2.1971244203225804,0.11656250638217869
2024-09-01,SALVAJINA,2.3543503586666663,-1.8065387004173876
2024-10-01,SALVAJINA,1.3351216841935483,-1.58643335786403
2024-11-01,SALVAJINA,0.8649264619999999,-2.423005117261395
2024-12-01,SALVAJINA,0.732440204516129,-0.6026903789542686
1995-07-01,JAGUAS,2.0505,0.8054338629962928
1995-08-01,JAGUAS,2.1279999999999997,1.3086592276085818
1995-09-01,JAGUAS,2.5133,0.7052599287669654
1995-10-01,JAGUAS,2.20641935483871,0.7117726482951012
1995-11-01,JAGUAS,1.9151333333333334,-0.3404725333753762
1995-12-01,JAGUAS,1.5896774193548386,-0.07226750431552564
1996-01-01,JAGUAS,1.5014516129032258,-0.037944313628192505
1996-02-01,JAGUAS,1.8140344827586206,1.6751060467241263
1996-03-01,JAGUAS,2.315322580645161,1.387670056282226
1996-04-01,JAGUAS,2.0683999999999996,1.667255686251561
1996-05-01,JAGUAS,2.603516129032258,0.9872325509951404
1996-06-01,JAGUAS,1.7458333333333333,0.9609350760026798
1996-07-01,JAGUAS,1.9733870967741935,0.5720940538594994
1996-08-01,JAGUAS,2.0388290322580644,0.5095408374951185
1996-09-01,JAGUAS,1.9025833333333333,0.14923070016740492
1996-10-01,JAGUAS,3.840816129032258,-0.1074708833655873
1996-11-01,JAGUAS,2.9267899999999996,-0.29400529444877943
1996-12-01,JAGUAS,1.8938022580645162,-0.3620017026573952
1997-01-01,JAGUAS,1.6291290322580645,-0.18580974997983235
1997-02-01,JAGUAS,1.7742928571428571,0.5327954036427485
1997-03-01,JAGUAS,2.2793774193548386,0.2692231009733963
1997-04-01,JAGUAS,2.06102,0.4967105440875148
1997-05-01,JAGUAS,1.8050967741935484,-1.1603842511000684
1997-06-01,JAGUAS,1.6702733333333333,-0.3575469628639474
1997-07-01,JAGUAS,0.794683870967742,-1.4290986976935465
1997-08-01,JAGUAS,1.2235225806451613,-1.3633608045675816
1997-09-01,JAGUAS,1.2750466666666667,-0.7455073763941173
1997-10-01,JAGUAS,1.3323935483870968,-0.515668786705616
1997-11-01,JAGUAS,1.26457,0.27763004393192037
1997-12-01,JAGUAS,1.3751516129032257,-1.718980132313131
1998-01-01,JAGUAS,1.1549806451612903,-1.6336684518422486
1998-02-01,JAGUAS,1.2193892857142856,-1.9713878286356654
1998-03-01,JAGUAS,1.1213193548387097,-1.1248933644803678
1998-04-01,JAGUAS,1.22592,-1.1501934377507639
1998-05-01,JAGUAS,0.7144645161290322,-0.9223466075420258
1998-06-01,JAGUAS,1.4244033333333335,-0.39016482805270924
1998-07-01,JAGUAS,1.6638354838709677,0.9574231731465963
1998-08-01,JAGUAS,1.9886967741935484,1.0489136779714208
1998-09-01,JAGUAS,1.812584,1.2387427287300614
1998-10-01,JAGUAS,2.7708070967741936,0.8088593597174136
1998-11-01,JAGUAS,2.488973333333333,1.4705150559862554
1998-12-01,JAGUAS,2.57724,1.9270303394367048
1999-01-01,JAGUAS,1.7882967741935483,2.2510378320695597
1999-02-01,JAGUAS,2.5304714285714285,3.0239397577418714
1999-03-01,JAGUAS,3.36951935483871,1.9304309306164948
1999-04-01,JAGUAS,1.4998399999999998,1.5978479494298217
1999-05-01,JAGUAS,1.324183870967742,-0.07855728594833855
1999-06-01,JAGUAS,2.267719333333333,0.7204206295210127
1999-07-01,JAGUAS,2.4258548387096774,0.2879713766568104
1999-08-01,JAGUAS,1.994478064516129,0.7342127656893513
1999-09-01,JAGUAS,2.112078,0.35553703529575587
1999-10-01,JAGUAS,2.0597729032258063,-0.07198043098238327
1999-11-01,JAGUAS,2.1821566666666663,-0.6210732104561254
1999-12-01,JAGUAS,1.0265854838709678,-0.733575834677716
2000-01-01,JAGUAS,1.5131209677419353,-0.46329063424385253
2000-02-01,JAGUAS,1.246000344827586,0.06808471414600947
2000-03-01,JAGUAS,1.610371,-0.5076547096402315
2000-04-01,JAGUAS,1.492656,-0.5703579670400025
2000-05-01,JAGUAS,1.817556258064516,-0.2660837664039244
2000-06-01,JAGUAS,1.8281218333333333,0.5065499136157654
2000-07-01,JAGUAS,1.907412387096774,1.3367402651379443
2000-08-01,JAGUAS,0.8772323548387096,1.223305427860609
2000-09-01,JAGUAS,0.9965060333333332,1.0976705079669744
2000-10-01,JAGUAS,1.8853812903225804,1.0819599753341147
2000-11-01,JAGUAS,1.0268371333333333,0.29805269560254866
2000-12-01,JAGUAS,1.8198471290322578,-0.21422443356403353
2001-01-01,JAGUAS,0.8293508928571428,-0.6731352190485601
2001-02-01,JAGUAS,1.2971821764705882,-0.4627864143318121
2001-03-01,JAGUAS,1.7858713636363637,-0.3535152969853246
2001-04-01,JAGUAS,1.4691190555555556,-0.7600751034693926
2001-05-01,JAGUAS,1.264643625,0.04041413584134679
2001-06-01,JAGUAS,1.9966298461538463,-0.231645844665622
2001-07-01,JAGUAS,2.4130483333333332,1.3115938337907385
2001-08-01,JAGUAS,2.3240854399999997,-0.3587081602120963
2001-09-01,JAGUAS,1.6983685862068965,0.018028305078458207
