Fecha,PPP Bolsa Mes Nuevo,PPP de escasez,Precio Min. Bolsa diario,Precio Max. Bolsa diario,PPP Bolsa diario,Precio Escasez Activación
2004-04-07 00:00:00,71.64381341477947,,59.9638379819,72.8638379819,63.158979,
2004-04-08 00:00:00,71.64381341477947,,62.8638379819,68.9638379819,67.29054,
2004-04-09 00:00:00,71.64381341477947,,61.9038379819,72.8638379819,62.971167,
2004-04-10 00:00:00,71.64381341477947,,60.8638379819,75.8638379819,64.503526,
2004-04-11 00:00:00,71.64381341477947,,63.0638379819,75.8638379819,64.517583,
2004-04-12 00:00:00,71.64381341477947,,65.8638379819,95.8638379819,82.208208,
2004-04-13 00:00:00,71.64381341477947,,65.8638379819,125.7978379819,81.150545,
2004-04-14 00:00:00,71.64381341477947,,65.8638379819,125.2418379819,78.447452,
2004-04-15 00:00:00,71.64381341477947,,65.8638379819,93.8638379819,77.834503,
2004-04-16 00:00:00,71.64381341477947,,70.8638379819,87.8638379819,73.743363,
2004-04-17 00:00:00,71.64381341477947,,59.8638379819,86.8638379819,69.813529,
2004-04-18 00:00:00,71.64381341477947,,66.9638379819,75.8538379819,69.216222,
2004-04-19 00:00:00,71.64381341477947,,33.6648379819,86.8638379819,68.510733,
2004-04-20 00:00:00,71.64381341477947,,67.8638379819,125.7978379819,73.430476,
2004-04-21 00:00:00,71.64381341477947,,66.8638379819,87.8638379819,70.748297,
2004-04-22 00:00:00,71.64381341477947,,65.8648379819,87.8638379819,72.193334,
2004-04-23 00:00:00,71.64381341477947,,67.8638379819,70.3638379819,69.725845,
2004-04-24 00:00:00,71.64381341477947,,66.9638379819,70.8638379819,68.024242,
2004-04-25 00:00:00,71.64381341477947,,64.9638379819,66.8638379819,65.616644,
2004-04-26 00:00:00,71.64381341477947,,47.8908379819,65.9138379819,64.385724,
2004-04-27 00:00:00,71.64381341477947,,57.8638379819,82.8638379819,65.675617,
2004-04-28 00:00:00,71.64381341477947,,63.8638379819,70.8638379819,67.405693,
2004-04-29 00:00:00,71.64381341477947,,64.6638379819,77.8638379819,70.98001,
2004-04-30 00:00:00,71.64381341477947,,64.8638379819,81.8638379819,68.720064,
2004-05-01 00:00:00,73.7260570610606,,66.6686061915,71.7686061915,69.488524,
2004-05-02 00:00:00,73.7260570610606,,66.2686061915,76.4686061915,68.592391,
2004-05-03 00:00:00,73.7260570610606,,66.4686061915,89.7956061915,70.401899,
2004-05-04 00:00:00,73.7260570610606,,66.6686061915,89.7956061915,72.308158,
2004-05-05 00:00:00,73.7260570610606,,66.6686061915,85.7686061915,70.523866,
2004-05-06 00:00:00,73.7260570610606,,66.7686061915,118.8686061915,74.160851,
2004-05-07 00:00:00,73.7260570610606,,69.7686061915,84.7686061915,75.364105,
2004-05-08 00:00:00,73.7260570610606,,69.7686061915,84.7686061915,75.168711,
2004-05-09 00:00:00,73.7260570610606,,69.8686061915,79.7686061915,71.275826,
2004-05-10 00:00:00,73.7260570610606,,67.7686061915,126.8936061915,79.023145,
2004-05-11 00:00:00,73.7260570610606,,69.7686061915,151.0476061915,78.181165,
2004-05-12 00:00:00,73.7260570610606,,69.7686061915,118.8686061915,80.086274,
2004-05-13 00:00:00,73.7260570610606,,69.7686061915,139.7686061915,80.850897,
2004-05-14 00:00:00,73.7260570610606,,69.7686061915,151.0476061915,95.055621,
2004-05-15 00:00:00,73.7260570610606,,79.7686061915,118.8686061915,86.76044,
2004-05-16 00:00:00,73.7260570610606,,79.7686061915,104.7686061915,85.269535,
2004-05-17 00:00:00,73.7260570610606,,69.7686061915,125.9076061915,94.783807,
2004-05-18 00:00:00,73.7260570610606,,69.7686061915,108.9856061915,88.807944,
2004-05-19 00:00:00,73.7260570610606,,66.7686061915,125.9076061915,81.689034,
2004-05-20 00:00:00,73.7260570610606,,66.7686061915,125.9076061915,75.589603,
2004-05-21 00:00:00,73.7260570610606,,33.7036061915,119.7686061915,71.886273,
2004-05-22 00:00:00,73.7260570610606,,62.7686061915,103.7686061915,67.185235,
2004-05-23 00:00:00,73.7260570610606,,57.8686061915,71.7686061915,61.464721,
2004-05-24 00:00:00,73.7260570610606,,56.7686061915,79.7586061915,61.569001,
2004-05-25 00:00:00,73.7260570610606,,44.7686061915,125.9076061915,70.807829,
2004-05-26 00:00:00,73.7260570610606,,49.7686061915,125.9076061915,69.522955,
2004-05-27 00:00:00,73.7260570610606,,53.7686061915,125.5846061915,69.042284,
2004-05-28 00:00:00,73.7260570610606,,49.7686061915,79.7586061915,62.22107,
2004-05-29 00:00:00,73.7260570610606,,49.4686061915,69.7686061915,54.292496,
2004-05-30 00:00:00,73.7260570610606,,48.7686061915,69.6686061915,53.608057,
2004-05-31 00:00:00,73.7260570610606,,47.7686061915,119.7686061915,62.360654,
